,Close,Open,High,Low,Volume
2025-03-17 07:07:25.355486,2744.9160994004314,2738.8200313561583,2746.6716760220966,2736.6798218985355,54476
2025-03-17 08:07:25.355486,2741.865403362853,2744.9160994004314,2746.1399952946117,2739.6089417975213,112645
2025-03-17 09:07:25.355486,2736.600693406771,2741.865403362853,2742.0887032593832,2736.5261776411603,53981
2025-03-17 10:07:25.355486,2727.340662277045,2736.600693406771,2737.63460605299,2725.3405409178313,26998
2025-03-17 11:07:25.355486,2732.9245419909316,2727.340662277045,2735.6412661335157,2725.2029310886523,1159376
2025-03-17 12:07:25.355486,2742.6291869746083,2732.9245419909316,2742.762237045257,2731.010321185903,170912
2025-03-17 13:07:25.355486,2750.6411996096294,2742.6291869746083,2752.557480319909,2740.671784428732,2172668
2025-03-17 14:07:25.355486,2749.639592273089,2750.6411996096294,2752.9550079184446,2749.5257493322424,70312
2025-03-17 15:07:25.355486,2744.8246848923895,2749.639592273089,2751.423354701818,2743.6113662613952,105999
2025-03-17 16:07:25.355486,2732.151413755676,2744.8246848923895,2746.3885439014603,2729.9160230689827,74954
2025-03-17 17:07:25.355486,2737.405968100258,2732.151413755676,2739.3428317840517,2729.5995648241287,85754
2025-03-17 18:07:25.355486,2734.995394596851,2737.405968100258,2738.581253471703,2734.367800890879,389883
2025-03-17 19:07:25.355486,2728.668162337354,2734.995394596851,2735.245268527633,2727.0877315438265,286737
2025-03-17 20:07:25.355486,2733.9282373812653,2728.668162337354,2736.5592926952136,2726.4734120206867,390588
2025-03-17 21:07:25.355486,2726.3510871326653,2733.9282373812653,2735.1101166633666,2724.2997597375893,622981
2025-03-17 22:07:25.355486,2716.906435341518,2726.3510871326653,2728.1651718027847,2715.224968799925,492551
2025-03-17 23:07:25.355486,2720.4318543270274,2716.906435341518,2721.8772481640776,2716.8556531318445,59367
2025-03-18 00:07:25.355486,2717.9117529639816,2720.4318543270274,2720.5805886936087,2715.944295131338,96392
2025-03-18 01:07:25.355486,2712.9225858134046,2717.9117529639816,2720.501234148416,2710.8248387619487,183777
2025-03-18 02:07:25.355486,2720.8637021481227,2712.9225858134046,2723.0200879192585,2710.961551060736,6768793
2025-03-18 03:07:25.355486,2709.3350337606485,2720.8637021481227,2721.2693771972513,2707.260200170249,352356
2025-03-18 04:07:25.355486,2694.7441361720694,2709.3350337606485,2711.994649452028,2693.582930791834,181079
2025-03-18 05:07:25.355486,2698.2364487380696,2694.7441361720694,2700.224782879588,2692.0662284040286,319104
2025-03-18 06:07:25.355486,2702.2699470319244,2698.2364487380696,2703.5462876332094,2696.1566833874517,89044
2025-03-18 07:07:25.355486,2710.9328748709645,2702.2699470319244,2712.5902580560037,2700.7061974447083,211594
2025-03-18 08:07:25.355486,2709.535341761044,2710.9328748709645,2711.2222308511928,2707.004117499701,422803
2025-03-18 09:07:25.355486,2718.5744866844093,2709.535341761044,2720.098007117582,2707.074546262954,158103
2025-03-18 10:07:25.355486,2716.1077849816115,2718.5744866844093,2718.7747397954568,2713.895333034068,76377
2025-03-18 11:07:25.355486,2719.7974948146825,2716.1077849816115,2721.279390778032,2714.5767288238053,150561
2025-03-18 12:07:25.355486,2728.882554517791,2719.7974948146825,2730.3907961408127,2718.3638867832933,118234
2025-03-18 13:07:25.355486,2728.746135661262,2728.882554517791,2731.2687952636097,2727.8491751621254,41892
2025-03-18 14:07:25.355486,2742.437448313005,2728.746135661262,2744.4258731539317,2728.0615533452597,91899
2025-03-18 15:07:25.355486,2748.4164860132046,2742.437448313005,2749.1023599220925,2741.032334386653,40424
2025-03-18 16:07:25.355486,2740.7611290700456,2748.4164860132046,2750.8582510689985,2739.1775672764597,47249
2025-03-18 17:07:25.355486,2738.1597120388146,2740.7611290700456,2742.3322502833853,2737.490159615665,52002
2025-03-18 18:07:25.355486,2744.7341492753944,2738.1597120388146,2746.3984997376565,2735.6334824831656,422291
2025-03-18 19:07:25.355486,2740.3816980721267,2744.7341492753944,2745.1979582100903,2738.8545546106643,721555
2025-03-18 20:07:25.355486,2751.2791990972914,2740.3816980721267,2753.6391737494164,2738.9388725145122,35028
2025-03-18 21:07:25.355486,2754.1255167828294,2751.2791990972914,2756.689511561331,2750.0806362610515,790312
2025-03-18 22:07:25.355486,2753.373619313241,2754.1255167828294,2756.2599383058714,2753.2137273395747,52754
2025-03-18 23:07:25.355486,2752.248934483217,2753.373619313241,2755.9638622986577,2749.8203463506634,343478
2025-03-19 00:07:25.355486,2750.7726140454743,2752.248934483217,2753.0809390722325,2749.900635008564,210777
2025-03-19 01:07:25.355486,2749.995897436965,2750.7726140454743,2753.141357071236,2748.2291341529117,307383
2025-03-19 02:07:25.355486,2754.041944209504,2749.995897436965,2755.388376431187,2748.3254576418317,50729
2025-03-19 03:07:25.355486,2758.7536060790317,2754.041944209504,2759.2058132537504,2752.432242976557,26572
2025-03-19 04:07:25.355486,2757.865301212618,2758.7536060790317,2760.598662143363,2756.415457772266,72918
2025-03-19 05:07:25.355486,2759.043328077896,2757.865301212618,2760.93084554639,2757.3649145917398,249413
2025-03-19 06:07:25.355486,2746.2537503722306,2759.043328077896,2759.8349652432385,2745.4831358035017,1151877
2025-03-19 07:07:25.355486,2741.7939132654856,2746.2537503722306,2746.329254037323,2740.3566976022703,58120
2025-03-19 08:07:25.355486,2730.771759555682,2741.7939132654856,2742.3418532640294,2728.6162454802425,147437
2025-03-19 09:07:25.355486,2739.0894960044734,2730.771759555682,2740.1845224860454,2729.59209627419,76950
2025-03-19 10:07:25.355486,2732.0495767934794,2739.0894960044734,2739.548465814077,2731.4924502687313,159975
2025-03-19 11:07:25.355486,2758.0278276376835,2732.0495767934794,2758.5629676343237,2731.8093082649084,23605
2025-03-19 12:07:25.355486,2765.525778429827,2758.0278276376835,2766.6081794016127,2756.199224840017,727990
2025-03-19 13:07:25.355486,2766.2453716252176,2765.525778429827,2768.9059093955398,2764.3550208280344,166714
2025-03-19 14:07:25.355486,2755.5701753434064,2766.2453716252176,2768.3594567125083,2755.2247070508392,407243
2025-03-19 15:07:25.355486,2757.840262550656,2755.5701753434064,2758.7220775654446,2753.7116345246573,129029
2025-03-19 16:07:25.355486,2761.8985476869034,2757.840262550656,2764.5267815828224,2757.2677935690567,196934
2025-03-19 17:07:25.355486,2770.5785080150276,2761.8985476869034,2772.367323141428,2760.4926970023444,503265
2025-03-19 18:07:25.355486,2769.4427723069216,2770.5785080150276,2771.8403670119505,2768.594802232378,185668
2025-03-19 19:07:25.355486,2767.619777202026,2769.4427723069216,2770.739702908188,2765.0412133534755,192472
2025-03-19 20:07:25.355486,2757.013371681029,2767.619777202026,2768.7565617145833,2756.3839784297243,73574
2025-03-19 21:07:25.355486,2741.12166529769,2757.013371681029,2757.6557338853936,2739.9706175406313,95375
2025-03-19 22:07:25.355486,2733.153700850558,2741.12166529769,2742.1814711762686,2730.531257375445,59111
2025-03-19 23:07:25.355486,2729.3073795946334,2733.153700850558,2734.596522806272,2728.437480608965,77806
2025-03-20 00:07:25.355486,2734.066473877507,2729.3073795946334,2735.510135754429,2727.5480867179913,568768
2025-03-20 01:07:25.355486,2716.059382557485,2734.066473877507,2736.1491132037618,2715.199133098717,993122
2025-03-20 02:07:25.355486,2717.5657079814405,2716.059382557485,2718.5407647341485,2715.7587827420393,46757
2025-03-20 03:07:25.355486,2714.748653474006,2717.5657079814405,2719.5136537254257,2713.045020469085,241632
2025-03-20 04:07:25.355486,2701.6511049220394,2714.748653474006,2716.318027514888,2699.1763073125926,118457
2025-03-20 05:07:25.355486,2705.8024852222384,2701.6511049220394,2708.4050489082065,2700.4284330887576,658005
2025-03-20 06:07:25.355486,2707.9620890022998,2705.8024852222384,2709.005425975464,2704.1081751768334,186252
2025-03-20 07:07:25.355486,2711.5563749558873,2707.9620890022998,2714.0000742047687,2706.3132151831473,161542
2025-03-20 08:07:25.355486,2700.0417570787195,2711.5563749558873,2713.781593486574,2698.920997548691,77283
2025-03-20 09:07:25.355486,2708.040210541592,2700.0417570787195,2709.7670310650865,2698.3815104777673,35179
2025-03-20 10:07:25.355486,2704.098941064139,2708.040210541592,2709.8126620359103,2703.397719306663,348341
2025-03-20 11:07:25.355486,2692.7333184456934,2704.098941064139,2704.327842862669,2691.7153631843335,231649
2025-03-20 12:07:25.355486,2687.7889059636914,2692.7333184456934,2695.292019901182,2686.6000462486622,237386
2025-03-20 13:07:25.355486,2702.0210616872296,2687.7889059636914,2702.3100051830493,2685.466633009356,89381
2025-03-20 14:07:25.355486,2707.3230589945556,2702.0210616872296,2708.847913518911,2701.0798588689117,140678
2025-03-20 15:07:25.355486,2709.659684553433,2707.3230589945556,2710.5540640944587,2705.6035378185697,358997
2025-03-20 16:07:25.355486,2707.8901445144406,2709.659684553433,2710.824437129331,2707.3122703662925,434570
2025-03-20 17:07:25.355486,2698.5529662200106,2707.8901445144406,2709.5424530758355,2697.8713934284947,50087
2025-03-20 18:07:25.355486,2694.6885478779755,2698.5529662200106,2701.005549801648,2692.94123401316,86392
2025-03-20 19:07:25.355486,2699.8877252439047,2694.6885478779755,2701.123105104313,2692.634360046767,40542
2025-03-20 20:07:25.355486,2712.335221301187,2699.8877252439047,2715.014274963165,2698.640060751377,199040
2025-03-20 21:07:25.355486,2701.878604297093,2712.335221301187,2713.9431263456527,2700.9732055960626,394091
2025-03-20 22:07:25.355486,2701.379035105386,2701.878604297093,2702.312401559553,2698.920046607938,123165
2025-03-20 23:07:25.355486,2701.9592319715052,2701.379035105386,2702.472629339835,2701.0121667210087,83880
2025-03-21 00:07:25.355486,2703.9801751348896,2701.9592319715052,2705.9165251783184,2700.011891483475,116389
2025-03-21 01:07:25.355486,2709.3197169200535,2703.9801751348896,2709.4562606576865,2702.1139671101155,1633627
2025-03-21 02:07:25.355486,2708.8169800807846,2709.3197169200535,2710.6211158233687,2706.947232263569,536020
2025-03-21 03:07:25.355486,2705.8345761875735,2708.8169800807846,2709.2184785221925,2703.3034832057797,338066
2025-03-21 04:07:25.355486,2701.4247582069584,2705.8345761875735,2707.0067941496864,2699.457606899203,224149
2025-03-21 05:07:25.355486,2701.320503791941,2701.4247582069584,2703.4506036975536,2700.505879562559,160694
2025-03-21 06:07:25.355486,2699.5647357762177,2701.320503791941,2702.5599045624044,2698.610684697182,65733
2025-03-21 07:07:25.355486,2697.6250243483196,2699.5647357762177,2700.0059826260463,2696.5699535997182,56292
2025-03-21 08:07:25.355486,2702.53100032796,2697.6250243483196,2703.211836451118,2697.5419140981057,92234
2025-03-21 09:07:25.355486,2709.82931756277,2702.53100032796,2710.8252871154646,2700.06221038145,62706
2025-03-21 10:07:25.355486,2705.1685254970735,2709.82931756277,2710.0178164971458,2704.9695533081303,88626
2025-03-21 11:07:25.355486,2690.5716644713293,2705.1685254970735,2706.749257278463,2688.688817804959,146987
2025-03-21 12:07:25.355486,2699.6280029829395,2690.5716644713293,2701.268118218632,2688.607113961196,158688
2025-03-21 13:07:25.355486,2700.047395183887,2699.6280029829395,2700.2152083328474,2697.3502862057194,87519
2025-03-21 14:07:25.355486,2715.0235713370707,2700.047395183887,2716.1158560570743,2698.5532908670734,267054
2025-03-21 15:07:25.355486,2727.4052645892284,2715.0235713370707,2728.5344122312717,2713.054461330848,134725
2025-03-21 16:07:25.355486,2730.0814438502184,2727.4052645892284,2730.9927984599176,2726.579616491328,201732
2025-03-21 17:07:25.355486,2732.597519647738,2730.0814438502184,2734.121597878776,2728.0459387771944,77296
2025-03-21 18:07:25.355486,2738.296680188147,2732.597519647738,2739.244014434665,2731.659102655888,325420
2025-03-21 19:07:25.355486,2747.5004763708794,2738.296680188147,2748.64456106461,2735.824440579925,95335
2025-03-21 20:07:25.355486,2754.241032096153,2747.5004763708794,2756.4376041745795,2747.051584776211,813055
2025-03-21 21:07:25.355486,2743.0589109892526,2754.241032096153,2754.6875203345658,2742.1927700844985,129963
2025-03-21 22:07:25.355486,2740.1865626444555,2743.0589109892526,2744.757179071129,2738.8198412954466,148051
2025-03-21 23:07:25.355486,2732.5716056621845,2740.1865626444555,2741.5719856301175,2730.4515384594843,294663
2025-03-22 00:07:25.355486,2736.4906459562926,2732.5716056621845,2737.3254716386014,2730.5254584892346,366535
2025-03-22 01:07:25.355486,2724.7534681152865,2736.4906459562926,2738.4815377383875,2724.1793165811805,408233
2025-03-22 02:07:25.355486,2718.5569798814195,2724.7534681152865,2726.255320509531,2718.1648669216474,960863
2025-03-22 03:07:25.355486,2717.1790476613664,2718.5569798814195,2719.854714392465,2716.3531078214523,315491
2025-03-22 04:07:25.355486,2728.0229530691204,2717.1790476613664,2729.844370284876,2715.8646010162133,152209
2025-03-22 05:07:25.355486,2727.48522779191,2728.0229530691204,2730.2116194443183,2726.0150994944424,95832
2025-03-22 06:07:25.355486,2714.9291296742945,2727.48522779191,2730.1381675482608,2713.764051527972,142368
2025-03-22 07:07:25.355486,2720.3748676879472,2714.9291296742945,2722.0869366130482,2713.1288870010076,717850
2025-03-22 08:07:25.355486,2730.2934138747323,2720.3748676879472,2732.6808916077,2719.21174708333,40661
2025-03-22 09:07:25.355486,2728.0929413803697,2730.2934138747323,2730.296394101998,2725.5112678881324,71753
2025-03-22 10:07:25.355486,2727.298848198239,2728.0929413803697,2729.539473630963,2726.5871081597234,130746
2025-03-22 11:07:25.355486,2723.753481006218,2727.298848198239,2727.884256210768,2722.0446740086563,70804
2025-03-22 12:07:25.355486,2725.988257073878,2723.753481006218,2726.2450246057915,2722.088238217582,108144
2025-03-22 13:07:25.355486,2721.527552481434,2725.988257073878,2727.438403819499,2720.7612391177495,990766
2025-03-22 14:07:25.355486,2727.073013788844,2721.527552481434,2729.109664199745,2720.407133268304,120801
2025-03-22 15:07:25.355486,2735.0394190894463,2727.073013788844,2736.167000689821,2726.0763405440175,245646
2025-03-22 16:07:25.355486,2739.624778184068,2735.0394190894463,2741.4606211563378,2734.5676273605345,31001
2025-03-22 17:07:25.355486,2742.392981923073,2739.624778184068,2743.735984567919,2738.317168393034,54044
2025-03-22 18:07:25.355486,2741.9203373202877,2742.392981923073,2743.591643134378,2740.860140225053,413611
2025-03-22 19:07:25.355486,2740.114962659626,2741.9203373202877,2742.716197905741,2739.626352593204,862877
2025-03-22 20:07:25.355486,2749.0509633385955,2740.114962659626,2750.1027324082015,2738.882239615775,203091
2025-03-22 21:07:25.355486,2736.139749420835,2749.0509633385955,2750.012569354403,2734.985525371229,119848
2025-03-22 22:07:25.355486,2736.528124981761,2736.139749420835,2738.2964343848203,2735.780314568481,267309
2025-03-22 23:07:25.355486,2736.9568490272427,2736.528124981761,2737.274386686302,2736.169126583655,12119
2025-03-23 00:07:25.355486,2734.4063021617853,2736.9568490272427,2737.2103907709916,2732.635753901639,204663
2025-03-23 01:07:25.355486,2739.197098925295,2734.4063021617853,2741.005004604284,2732.4742231563805,57175
2025-03-23 02:07:25.355486,2732.122408638051,2739.197098925295,2740.6935170134557,2729.550988522247,360084
2025-03-23 03:07:25.355486,2736.030173072867,2732.122408638051,2737.2072135180138,2731.8847011735857,18173
2025-03-23 04:07:25.355486,2736.119267587223,2736.030173072867,2736.536369500458,2735.7077004734765,86822
2025-03-23 05:07:25.355486,2733.5790840646373,2736.119267587223,2737.2438867875094,2733.437435112482,156220
2025-03-23 06:07:25.355486,2734.006181762738,2733.5790840646373,2736.1653132855895,2732.1241955583755,75978
2025-03-23 07:07:25.355486,2732.067346189648,2734.006181762738,2736.438411720813,2730.365960499782,111805
2025-03-23 08:07:25.355486,2738.3660139021877,2732.067346189648,2740.2899257035415,2730.9648929432024,402091
2025-03-23 09:07:25.355486,2733.620145165269,2738.3660139021877,2738.5300753684387,2731.4389835801776,158816
2025-03-23 10:07:25.355486,2731.7444838863803,2733.620145165269,2735.4527908361015,2729.868596489989,64178
2025-03-23 11:07:25.355486,2728.122040840231,2731.7444838863803,2732.4027949413194,2725.4325478590945,416815
2025-03-23 12:07:25.355486,2719.487808623261,2728.122040840231,2728.9820847047336,2719.1128048973073,209186
2025-03-23 13:07:25.355486,2716.100086561034,2719.487808623261,2720.020483424344,2715.9416953800655,218051
2025-03-23 14:07:25.355486,2715.1542533569636,2716.100086561034,2718.207116931088,2714.4081189069484,66668
2025-03-23 15:07:25.355486,2720.427784174794,2715.1542533569636,2722.192259410091,2715.1025291381216,12738
2025-03-23 16:07:25.355486,2734.1693267377855,2720.427784174794,2735.8421873770935,2717.890682134587,65766
2025-03-23 17:07:25.355486,2729.1440018975572,2734.1693267377855,2735.995676958244,2728.3144740513817,59404
2025-03-23 18:07:25.355486,2734.037061660079,2729.1440018975572,2734.68440579793,2727.6363404208996,88141
2025-03-23 19:07:25.355486,2723.2349076133064,2734.037061660079,2735.2527359681044,2722.3687292859995,70132
2025-03-23 20:07:25.355486,2728.580774803183,2723.2349076133064,2730.308658733374,2722.565512993314,182170
2025-03-23 21:07:25.355486,2721.1022888404077,2728.580774803183,2730.317773028297,2720.687688841261,392729
2025-03-23 22:07:25.355486,2721.3334537380624,2721.1022888404077,2723.488346702583,2720.2305404013337,477424
2025-03-23 23:07:25.355486,2716.315380400623,2721.3334537380624,2722.1147593673118,2714.643708494566,375950
2025-03-24 00:07:25.355486,2704.372816953736,2716.315380400623,2718.407856256066,2701.7451909929255,66328
2025-03-24 01:07:25.355486,2701.5408085360623,2704.372816953736,2705.5632398975617,2700.033100114091,172629
2025-03-24 02:07:25.355486,2706.956166342012,2701.5408085360623,2708.770294443295,2700.1016732549188,778532
2025-03-24 03:07:25.355486,2717.9584626608867,2706.956166342012,2719.197089006534,2706.860710897708,33365
2025-03-24 04:07:25.355486,2724.5102261806487,2717.9584626608867,2727.094724288903,2715.6751084317793,626704
2025-03-24 05:07:25.355486,2729.0931202234997,2724.5102261806487,2729.5824528006465,2724.3880553959116,60107
2025-03-24 06:07:25.355486,2728.6866921170194,2729.0931202234997,2730.935271966866,2726.2138681707065,218330
2025-03-24 07:07:25.355486,2736.6460249881625,2728.6866921170194,2738.2237972062817,2727.2168257486187,245925
2025-03-24 08:07:25.355486,2732.528739265216,2736.6460249881625,2737.1187287047646,2732.0683994248075,196794
2025-03-24 09:07:25.355486,2727.585429097236,2732.528739265216,2732.709103474795,2726.353358596584,1511288
2025-03-24 10:07:25.355486,2727.7533171451605,2727.585429097236,2729.933185903056,2724.8715239255466,120471
2025-03-24 11:07:25.355486,2731.8740135282956,2727.7533171451605,2732.304150735079,2726.921126383493,31587
2025-03-24 12:07:25.355486,2728.4124981299915,2731.8740135282956,2732.383526288347,2727.6773007297406,232453
2025-03-24 13:07:25.355486,2719.533241834486,2728.4124981299915,2731.0820702953215,2719.2123208801854,137305
2025-03-24 14:07:25.355486,2713.9711167532664,2719.533241834486,2721.4838565631435,2712.350489666058,283452
2025-03-24 15:07:25.355486,2713.2758124768507,2713.9711167532664,2714.6509308064988,2713.0337150186065,393208
2025-03-24 16:07:25.355486,2710.1335380278956,2713.2758124768507,2714.8792199968384,2708.05755388378,157362
2025-03-24 17:07:25.355486,2695.8200790837086,2710.1335380278956,2711.5810524342082,2693.3420178766105,251779
2025-03-24 18:07:25.355486,2692.1320858811255,2695.8200790837086,2698.096627074522,2689.6233657627167,188007
2025-03-24 19:07:25.355486,2694.781895756841,2692.1320858811255,2696.7472561043005,2691.8415610741663,976653
2025-03-24 20:07:25.355486,2701.4495770955627,2694.781895756841,2703.6964297782874,2693.2774998164164,112357
2025-03-24 21:07:25.355486,2699.421892921387,2701.4495770955627,2702.020951478207,2699.1597524530457,81873
2025-03-24 22:07:25.355486,2693.399043097871,2699.421892921387,2701.1501146579244,2691.858375369761,392672
2025-03-24 23:07:25.355486,2696.077233396108,2693.399043097871,2696.1857258583423,2691.2039751695243,64268
2025-03-25 00:07:25.355486,2700.779657127369,2696.077233396108,2700.9658505305624,2694.627309583178,240904
2025-03-25 01:07:25.355486,2701.7085822020076,2700.779657127369,2703.6363243098986,2698.4244318939,137366
2025-03-25 02:07:25.355486,2703.640107671141,2701.7085822020076,2703.7061308400826,2699.54269171738,147072
2025-03-25 03:07:25.355486,2694.333570071727,2703.640107671141,2705.2075836022286,2693.588456568736,1862266
2025-03-25 04:07:25.355486,2696.9583849438814,2694.333570071727,2699.2249225208807,2692.6358643383783,559101
2025-03-25 05:07:25.355486,2697.979535312743,2696.9583849438814,2699.0046105364645,2696.938394747231,452064
2025-03-25 06:07:25.355486,2696.409239130355,2697.979535312743,2698.100513893691,2695.341348049172,276667
2025-03-25 07:07:25.355486,2694.788075348467,2696.409239130355,2698.3340639888634,2694.1468231259137,81510
2025-03-25 08:07:25.355486,2684.096999111982,2694.788075348467,2697.29338331438,2681.5816879400163,211394
2025-03-25 09:07:25.355486,2688.2243040927547,2684.096999111982,2690.1522216590856,2683.008895682143,291654
2025-03-25 10:07:25.355486,2683.601481540391,2688.2243040927547,2689.7793000300303,2681.8462332712534,198587
2025-03-25 11:07:25.355486,2679.2338955649807,2683.601481540391,2684.2187872490517,2677.2727456264847,178930
2025-03-25 12:07:25.355486,2673.3568388135413,2679.2338955649807,2679.2750904580857,2671.289765785401,109376
2025-03-25 13:07:25.355486,2679.648513162075,2673.3568388135413,2681.509990244696,2671.389849172132,213941
2025-03-25 14:07:25.355486,2681.6981398330813,2679.648513162075,2682.3176822990954,2678.8736524363403,96223
2025-03-25 15:07:25.355486,2692.0176551173026,2681.6981398330813,2694.3278441952402,2679.858313366963,328871
2025-03-25 16:07:25.355486,2682.510421997151,2692.0176551173026,2693.2731155589136,2681.037698339207,21681
2025-03-25 17:07:25.355486,2681.83581274768,2682.510421997151,2683.9338574771473,2680.2337573416694,633327
2025-03-25 18:07:25.355486,2684.735346749094,2681.83581274768,2686.7594668386914,2681.8336280778076,43841
2025-03-25 19:07:25.355486,2697.391686013718,2684.735346749094,2699.4941156550312,2684.041993439249,55979
2025-03-25 20:07:25.355486,2697.031789088995,2697.391686013718,2699.1251670278793,2694.521705573366,244960
2025-03-25 21:07:25.355486,2701.475288597066,2697.031789088995,2704.0104389564367,2696.249444671065,279272
2025-03-25 22:07:25.355486,2706.4943769131155,2701.475288597066,2709.152962107467,2700.292000487687,1300524
2025-03-25 23:07:25.355486,2711.3522501945563,2706.4943769131155,2713.919590174838,2705.989144829987,218881
2025-03-26 00:07:25.355486,2707.5786791714563,2711.3522501945563,2713.586890283302,2707.203401857043,156301
2025-03-26 01:07:25.355486,2707.644748352218,2707.5786791714563,2709.555330774117,2707.0136915209655,197067
2025-03-26 02:07:25.355486,2710.5391533906813,2707.644748352218,2712.337124099926,2706.145668069772,798498
2025-03-26 03:07:25.355486,2699.8623234247125,2710.5391533906813,2710.8203723073957,2697.3810725946764,1838388
2025-03-26 04:07:25.355486,2682.6298771049205,2699.8623234247125,2700.595293784089,2681.754805439044,135293
2025-03-26 05:07:25.355486,2678.3190595230144,2682.6298771049205,2682.645136503308,2677.4528698406143,280063
2025-03-26 06:07:25.355486,2688.4677635332464,2678.3190595230144,2688.837185539762,2676.808111036905,151086
2025-03-26 07:07:25.355486,2690.8794134687205,2688.4677635332464,2692.0613270266235,2687.5086722368533,148113
2025-03-26 08:07:25.355486,2692.620127249332,2690.8794134687205,2693.0146945153647,2688.429593667509,1065602
2025-03-26 09:07:25.355486,2696.4074480217987,2692.620127249332,2698.838699968742,2691.6027260046717,64490
2025-03-26 10:07:25.355486,2702.9070470763813,2696.4074480217987,2705.084777082248,2695.0850158792805,15767
2025-03-26 11:07:25.355486,2701.8763335709514,2702.9070470763813,2703.100607418223,2700.435181688011,223562
2025-03-26 12:07:25.355486,2691.491331675253,2701.8763335709514,2702.5488676478735,2689.3864029838774,540909
2025-03-26 13:07:25.355486,2705.1455685008486,2691.491331675253,2707.361277179789,2689.973583727438,202783
2025-03-26 14:07:25.355486,2713.067669244985,2705.1455685008486,2715.246387727867,2704.498619141501,268929
2025-03-26 15:07:25.355486,2717.961299655573,2713.067669244985,2720.5309976615313,2712.7312835632874,345377
2025-03-26 16:07:25.355486,2724.2478461595324,2717.961299655573,2726.9654135005594,2715.4124647298704,181845
2025-03-26 17:07:25.355486,2724.832869981765,2724.2478461595324,2727.4930427400636,2722.0641898978256,283880
2025-03-26 18:07:25.355486,2732.765986921959,2724.832869981765,2733.8867980592836,2724.7702936219034,279179
2025-03-26 19:07:25.355486,2734.38825972599,2732.765986921959,2735.0727548837976,2730.5209404563293,22957
2025-03-26 20:07:25.355486,2734.9732924822792,2734.38825972599,2737.0475240978435,2732.7733360521165,182383
2025-03-26 21:07:25.355486,2722.221029484465,2734.9732924822792,2735.791795851098,2720.8084846857746,33766
2025-03-26 22:07:25.355486,2718.7775630023193,2722.221029484465,2724.4162295029982,2718.744314584776,156659
2025-03-26 23:07:25.355486,2723.2822606271757,2718.7775630023193,2724.7363700724463,2716.654567326066,99182
2025-03-27 00:07:25.355486,2715.1523529517044,2723.2822606271757,2725.444348692051,2714.61457626225,457719
2025-03-27 01:07:25.355486,2703.5703374028803,2715.1523529517044,2715.9014088562503,2701.6021889887024,207816
2025-03-27 02:07:25.355486,2702.432931208783,2703.5703374028803,2704.9438249838017,2702.390048334541,261239
2025-03-27 03:07:25.355486,2696.7102581422932,2702.432931208783,2703.957167682599,2694.562723086129,134396
2025-03-27 04:07:25.355486,2700.0015342818815,2696.7102581422932,2702.547927511719,2696.648127371638,466112
2025-03-27 05:07:25.355486,2701.1199340032726,2700.0015342818815,2701.840046032406,2699.3646230789595,32947
2025-03-27 06:07:25.355486,2693.15201775733,2701.1199340032726,2703.6500412783516,2692.429503747981,66469
2025-03-27 07:07:25.355486,2697.943303973865,2693.15201775733,2700.1147676954893,2692.727823050798,589074
2025-03-27 08:07:25.355486,2691.6681684236405,2697.943303973865,2699.9152146930023,2690.373319389782,105277
2025-03-27 09:07:25.355486,2684.831850335543,2691.6681684236405,2693.786162079885,2684.0701958660075,19037
2025-03-27 10:07:25.355486,2681.074663490166,2684.831850335543,2686.4573147817127,2678.4115842648944,695677
2025-03-27 11:07:25.355486,2672.4138963566584,2681.074663490166,2681.7290602220814,2670.8639796938155,477794
2025-03-27 12:07:25.355486,2673.8453205029564,2672.4138963566584,2674.352000738648,2670.9000331450056,331362
2025-03-27 13:07:25.355486,2675.5845148125272,2673.8453205029564,2677.902484542829,2673.254749276055,178868
2025-03-27 14:07:25.355486,2679.1776398372017,2675.5845148125272,2681.1204171104014,2674.491031678934,856617
2025-03-27 15:07:25.355486,2676.6625782891633,2679.1776398372017,2679.7488519842923,2676.3307310311284,572987
2025-03-27 16:07:25.355486,2670.472872202622,2676.6625782891633,2678.308975683753,2668.4365585202263,765172
2025-03-27 17:07:25.355486,2667.6135980745476,2670.472872202622,2671.6680329402884,2666.7301931663806,326276
2025-03-27 18:07:25.355486,2662.768127689507,2667.6135980745476,2668.036828763346,2660.765817035236,184019
2025-03-27 19:07:25.355486,2654.938927599012,2662.768127689507,2664.184339848788,2653.9520974195666,109188
2025-03-27 20:07:25.355486,2660.517686549998,2654.938927599012,2661.266673074606,2652.3138375122858,45755
2025-03-27 21:07:25.355486,2675.000134840636,2660.517686549998,2675.257587885735,2660.062414447438,268886
2025-03-27 22:07:25.355486,2660.654984522383,2675.000134840636,2676.24924835221,2660.6509299665267,292247
2025-03-27 23:07:25.355486,2673.9214943589045,2660.654984522383,2675.499398300353,2659.0723589807935,114716
2025-03-28 00:07:25.355486,2675.6784680665555,2673.9214943589045,2675.803974538827,2671.3733723140717,300643
2025-03-28 01:07:25.355486,2682.063165743028,2675.6784680665555,2683.1416038954358,2673.9471594641686,116753
2025-03-28 02:07:25.355486,2686.306902079337,2682.063165743028,2686.999061072997,2681.8332498402274,387483
2025-03-28 03:07:25.355486,2677.892913451592,2686.306902079337,2686.3892389727066,2676.445564865526,67365
2025-03-28 04:07:25.355486,2671.671160600352,2677.892913451592,2678.229424302683,2669.24131058213,56663
