entry_time,exit_time,direction,regime,entry_price,exit_price,tp1_hit,tp2_hit,tp3_hit,trailing_used,exit_type,pnl_pct,pnl_points,duration_hours,month,Source
2025-12-28 13:16:07.586613,2025-12-29 01:16:07.586613,LONG,TREND,91939.33303971608,92029.33303971608,True,True,True,True,TP3,0.0522083404490925,48.00000000000001,12.0,2025-12,BTC_Original
2025-12-29 09:16:07.586613,2025-12-29 10:16:07.586613,LONG,TREND,93872.85236318831,93962.85236318831,True,True,True,True,TP3,0.0511329940356887,47.99999999999999,1.0,2025-12,BTC_Original
2025-12-29 10:16:07.586613,2025-12-29 11:16:07.586613,LONG,TREND,93654.9896521152,93744.9896521152,True,True,True,True,TP3,0.0512519409572279,48.0,1.0,2025-12,BTC_Original
2025-12-29 08:16:07.586613,2025-12-29 13:16:07.586613,LONG,TREND,95409.5785847108,95499.5785847108,True,True,True,True,TP3,0.0503094141196551,48.0,5.0,2025-12,BTC_Original
2025-12-29 13:16:07.586613,2025-12-29 14:16:07.586613,LONG,TREND,95529.90058662833,95619.90058662833,True,True,True,True,TP3,0.0502460483107827,47.99999999999999,1.0,2025-12,BTC_Original
2025-12-29 14:16:07.586613,2025-12-29 15:16:07.586613,LONG,TREND,96642.51187783344,96732.51187783344,True,True,True,True,TP3,0.0496675832067332,48.0,1.0,2025-12,BTC_Original
2025-12-29 15:16:07.586613,2025-12-29 16:16:07.586613,LONG,TREND,96593.54410571638,96683.54410571638,True,True,True,True,TP3,0.049692762020893,48.0,1.0,2025-12,BTC_Original
2025-12-30 08:16:07.586613,2025-12-30 09:16:07.586613,LONG,TREND,100310.44199549024,100400.44199549024,True,True,True,True,TP3,0.0478514490068321,47.99999999999999,1.0,2025-12,BTC_Original
2025-12-30 09:16:07.586613,2025-12-30 10:16:07.586613,LONG,TREND,100675.19410743652,100765.19410743652,True,True,True,True,TP3,0.0476780804105292,48.0,1.0,2025-12,BTC_Original
2025-12-30 10:16:07.586613,2025-12-30 11:16:07.586613,LONG,TREND,100426.17911769442,100516.17911769442,True,True,True,True,TP3,0.0477963021412438,48.0,1.0,2025-12,BTC_Original
2025-12-30 13:16:07.586613,2025-12-30 14:16:07.586613,LONG,TREND,100249.76325463994,100339.76325463994,True,True,True,True,TP3,0.0478804123238449,47.99999999999999,1.0,2025-12,BTC_Original
2025-12-30 14:16:07.586613,2025-12-30 15:16:07.586613,LONG,TREND,100949.7996414917,101039.7996414917,True,True,True,True,TP3,0.0475483856039981,48.0,1.0,2025-12,BTC_Original
2025-12-30 15:16:07.586613,2025-12-30 20:16:07.586613,LONG,TREND,100899.56524254625,100989.56524254625,True,True,True,True,TP3,0.0475720582983839,48.0,5.0,2025-12,BTC_Original
2026-01-02 08:16:07.586613,2026-01-02 09:16:07.586613,SHORT,RANGE,92878.70095561452,92828.70095561452,True,True,True,True,TP3,0.0312235202491244,29.0,1.0,2026-01,BTC_Original
2026-01-02 09:16:07.586613,2026-01-02 10:16:07.586613,SHORT,RANGE,92513.120625904,92463.120625904,True,True,True,True,TP3,0.0313469049620188,29.0,1.0,2026-01,BTC_Original
2026-01-02 10:16:07.586613,2026-01-02 11:16:07.586613,SHORT,RANGE,93018.89922244768,92968.89922244768,True,True,True,True,TP3,0.0311764600983383,29.0,1.0,2026-01,BTC_Original
2026-01-02 13:16:07.586613,2026-01-02 14:16:07.586613,SHORT,RANGE,91822.86513042836,91772.86513042836,True,True,True,True,TP3,0.0315825475047063,29.0,1.0,2026-01,BTC_Original
2026-01-02 14:16:07.586613,2026-01-02 15:16:07.586613,SHORT,RANGE,92064.39595121855,92014.39595121855,True,True,True,True,TP3,0.0314996907331755,28.999999999999996,1.0,2026-01,BTC_Original
2026-01-02 15:16:07.586613,2026-01-02 16:16:07.586613,SHORT,RANGE,91820.34543233084,91770.34543233084,True,True,True,True,TP3,0.0315834141806537,29.000000000000004,1.0,2026-01,BTC_Original
2026-01-03 15:16:07.586613,2026-01-03 16:16:07.586613,LONG,TREND,94887.79530912652,94977.79530912652,True,True,True,True,TP3,0.0505860630902267,48.0,1.0,2026-01,BTC_Original
2026-01-04 13:16:07.586613,2026-01-04 14:16:07.586613,SHORT,RANGE,90394.04716940846,90344.04716940846,True,True,True,True,TP3,0.0320817585981638,29.0,1.0,2026-01,BTC_Original
2026-01-04 14:16:07.586613,2026-01-04 16:16:07.586613,SHORT,RANGE,89328.83634653063,89278.83634653063,True,True,True,True,TP3,0.032464320801741,29.0,2.0,2026-01,BTC_Original
2026-01-04 15:16:07.586613,2026-01-04 16:16:07.586613,SHORT,TREND,89968.34263039131,89878.34263039131,True,True,True,True,TP3,0.0533520998571619,48.0,1.0,2026-01,BTC_Original
2026-01-05 13:16:07.586613,2026-01-05 14:16:07.586613,SHORT,TREND,86608.88030889221,86518.88030889221,True,True,True,True,TP3,0.0554215685837377,48.0,1.0,2026-01,BTC_Original
2026-01-05 14:16:07.586613,2026-01-05 15:16:07.586613,SHORT,TREND,86882.00823562662,86792.00823562662,True,True,True,True,TP3,0.0552473417394111,48.0,1.0,2026-01,BTC_Original
2026-01-05 15:16:07.586613,2026-01-05 16:16:07.586613,SHORT,TREND,86184.50108728746,86094.50108728746,True,True,True,True,TP3,0.0556944687205251,48.0,1.0,2026-01,BTC_Original
2024-01-09 15:16:07.586613,2024-01-09 23:16:07.586613,SHORT,RANGE,36710.06406001749,36353.13782521601,True,False,False,True,TRAILING_SL,1.1115172118713017,,8.0,2024-01,BTC_Adapted
2024-01-13 09:16:07.586613,2024-01-13 10:16:07.586613,LONG,RANGE,36810.16542650404,72876.59866209306,False,False,False,False,SL,97.87954673037272,,1.0,2024-01,BTC_Adapted
2024-01-15 15:16:07.586613,2024-01-16 02:16:07.586613,SHORT,RANGE,37983.99753372668,37634.70718578986,True,False,False,True,TRAILING_SL,1.0851611870998128,,11.0,2024-01,BTC_Adapted
2024-01-16 13:16:07.586613,2024-01-16 19:16:07.586613,LONG,TREND,39919.89318266388,40121.911593115095,True,False,False,True,TRAILING_SL,1.1275297482596307,,6.0,2024-01,BTC_Adapted
2024-01-16 14:16:07.586613,2024-01-16 23:16:07.586613,LONG,TREND,40232.07297604271,40455.20787437377,True,False,False,True,TRAILING_SL,1.1518097206101516,,9.0,2024-01,BTC_Adapted
2024-01-18 10:16:07.586613,2024-01-18 11:16:07.586613,LONG,TREND,40505.13353778153,53135.15672287216,False,False,False,False,SL,31.08129007847824,,1.0,2024-01,BTC_Adapted
2024-01-16 15:16:07.586613,2024-01-19 15:16:07.586613,LONG,TREND,40446.63484080301,38814.36986044538,False,False,False,False,TIMEOUT,-4.1356014456633625,,72.0,2024-01,BTC_Adapted
2024-01-20 15:16:07.586613,2024-01-20 19:16:07.586613,LONG,RANGE,39837.723354887006,40413.70962739899,True,False,False,True,TRAILING_SL,1.3475406487946204,,4.0,2024-01,BTC_Adapted
2024-01-20 14:16:07.586613,2024-01-20 20:16:07.586613,LONG,RANGE,39903.52553082858,40850.73294895524,True,False,False,True,TRAILING_SL,1.8114968434350651,,6.0,2024-01,BTC_Adapted
2024-01-21 08:16:07.586613,2024-01-21 13:16:07.586613,LONG,RANGE,41605.46914495836,41981.69627564201,True,False,False,True,TRAILING_SL,1.076761628207248,,5.0,2024-01,BTC_Adapted
2024-01-21 09:16:07.586613,2024-01-23 09:16:07.586613,LONG,TREND,41875.296047621305,42230.681072031664,True,False,False,True,TRAILING_SL,1.2988373276766991,,48.0,2024-01,BTC_Adapted
2024-01-21 10:16:07.586613,2024-01-23 12:16:07.586613,LONG,TREND,42089.25620710163,43015.8750844872,True,False,False,True,TRAILING_SL,1.975278394403213,,50.0,2024-01,BTC_Adapted
2024-01-23 08:16:07.586613,2024-01-23 13:16:07.586613,LONG,RANGE,42683.23909063347,43234.22978034754,True,False,False,True,TRAILING_SL,1.2700665145768306,,5.0,2024-01,BTC_Adapted
2024-01-23 10:16:07.586613,2024-01-23 13:16:07.586613,LONG,RANGE,42719.89090119876,43234.22978034754,True,False,False,True,TRAILING_SL,1.2266149258852612,,3.0,2024-01,BTC_Adapted
2024-01-25 08:16:07.586613,2024-01-25 12:16:07.586613,LONG,TREND,44099.43871523507,44715.80439929056,True,False,False,True,TRAILING_SL,1.5733362006550398,,4.0,2024-01,BTC_Adapted
2024-01-25 09:16:07.586613,2024-01-25 12:16:07.586613,LONG,TREND,44450.69455708374,44715.80439929056,True,False,False,True,TRAILING_SL,1.1727066364186487,,3.0,2024-01,BTC_Adapted
2024-01-25 10:16:07.586613,2024-01-25 15:16:07.586613,LONG,TREND,44685.57535766849,44930.45692865425,True,False,False,True,TRAILING_SL,1.148505167244355,,5.0,2024-01,BTC_Adapted
2024-01-27 10:16:07.586613,2024-01-27 11:16:07.586613,SHORT,RANGE,40029.81076690215,35786.347057125095,False,False,False,False,SL,10.500758855661834,,1.0,2024-01,BTC_Adapted
2024-01-25 13:16:07.586613,2024-01-28 13:16:07.586613,LONG,TREND,45085.04890954831,41120.16041208029,False,False,False,False,TIMEOUT,-8.894242422632301,,72.0,2024-01,BTC_Adapted
2024-01-25 14:16:07.586613,2024-01-28 14:16:07.586613,LONG,TREND,45476.39402406282,41432.33210018856,False,False,False,False,TIMEOUT,-8.992661809848952,,72.0,2024-01,BTC_Adapted
2024-01-29 14:16:07.586613,2024-01-29 16:16:07.586613,SHORT,RANGE,39887.05158569494,39059.54628681401,True,False,False,True,TRAILING_SL,1.6626856885364654,,2.0,2024-01,BTC_Adapted
2024-01-29 15:16:07.586613,2024-01-29 17:16:07.586613,SHORT,RANGE,39303.58767158888,38941.08941046688,True,False,False,True,TRAILING_SL,1.0865266182071585,,2.0,2024-01,BTC_Adapted
2024-01-30 08:16:07.586613,2024-01-30 16:16:07.586613,SHORT,TREND,37514.31480417826,37257.08152010626,True,False,False,True,TRAILING_SL,1.2183468378201017,,8.0,2024-01,BTC_Adapted
2024-01-30 14:16:07.586613,2024-01-31 11:16:07.586613,SHORT,RANGE,37184.61392268102,36808.46091720294,True,False,False,True,TRAILING_SL,1.1311661939871536,,21.0,2024-01,BTC_Adapted
2024-02-02 08:16:07.586613,2024-02-02 13:16:07.586613,LONG,RANGE,38789.22728062808,39123.71961312841,True,False,False,True,TRAILING_SL,1.0557915325018956,,5.0,2024-02,BTC_Adapted
2024-02-02 09:16:07.586613,2024-02-02 13:16:07.586613,LONG,RANGE,38830.21376727085,39123.71961312841,True,False,False,True,TRAILING_SL,1.002559882893883,,4.0,2024-02,BTC_Adapted
2024-02-02 10:16:07.586613,2024-02-02 17:16:07.586613,LONG,TREND,38864.951588822885,39857.67934514674,True,False,False,True,TRAILING_SL,2.151650383238028,,7.0,2024-02,BTC_Adapted
2024-02-02 13:16:07.586613,2024-02-02 17:16:07.586613,LONG,RANGE,39321.72503148913,40060.00259055358,True,False,False,True,TRAILING_SL,1.563390476938305,,4.0,2024-02,BTC_Adapted
2024-02-02 14:16:07.586613,2024-02-02 17:16:07.586613,LONG,RANGE,39068.79157694095,40060.00259055358,True,True,False,True,TRAILING_SL,1.866668311959076,,3.0,2024-02,BTC_Adapted
2024-02-02 15:16:07.586613,2024-02-02 17:16:07.586613,LONG,RANGE,39219.51730874868,40060.00259055358,True,False,False,True,TRAILING_SL,1.6961390566217749,,2.0,2024-02,BTC_Adapted
2024-02-04 10:16:07.586613,2024-02-04 11:16:07.586613,SHORT,RANGE,38507.61800039472,32566.591321216823,False,False,False,False,SL,15.328185350537638,,1.0,2024-02,BTC_Adapted
2024-02-04 14:16:07.586613,2024-02-04 15:16:07.586613,SHORT,RANGE,38102.6002076339,31879.116789435644,False,False,False,False,SL,16.233487437299285,,1.0,2024-02,BTC_Adapted
2024-02-05 10:16:07.586613,2024-02-05 14:16:07.586613,LONG,RANGE,37942.10140476823,38222.76442776741,True,False,False,True,TRAILING_SL,0.9944819828869697,,4.0,2024-02,BTC_Adapted
2024-02-07 08:16:07.586613,2024-02-08 00:16:07.586613,SHORT,RANGE,36474.61280341877,35829.52302074329,True,False,False,True,TRAILING_SL,1.5096746992897594,,16.0,2024-02,BTC_Adapted
2024-02-07 09:16:07.586613,2024-02-08 00:16:07.586613,SHORT,RANGE,36615.6746713533,35829.52302074329,True,False,False,True,TRAILING_SL,1.6988929095649266,,15.0,2024-02,BTC_Adapted
2024-02-07 10:16:07.586613,2024-02-08 00:16:07.586613,SHORT,RANGE,36692.34283832653,35829.52302074329,True,True,False,True,TRAILING_SL,1.831049659732828,,14.0,2024-02,BTC_Adapted
2024-02-10 14:16:07.586613,2024-02-10 22:16:07.586613,LONG,RANGE,38101.99206525635,38675.09732799977,True,True,False,True,TRAILING_SL,1.6600769288187809,,8.0,2024-02,BTC_Adapted
2024-02-13 10:16:07.586613,2024-02-13 11:16:07.586613,LONG,RANGE,42092.50906413044,45971.60244402255,False,False,False,False,SL,9.115638283719512,,1.0,2024-02,BTC_Adapted
2024-02-13 13:16:07.586613,2024-02-13 21:16:07.586613,LONG,TREND,42100.8890882654,43749.39672907409,True,True,False,True,TRAILING_SL,2.8420224834005654,,8.0,2024-02,BTC_Adapted
2024-02-13 14:16:07.586613,2024-02-13 21:16:07.586613,LONG,TREND,42336.00557172378,43749.39672907409,True,True,False,True,TRAILING_SL,2.7266017060364,,7.0,2024-02,BTC_Adapted
2024-02-13 15:16:07.586613,2024-02-13 21:16:07.586613,LONG,TREND,42979.25954773301,43749.39672907409,True,False,False,True,TRAILING_SL,1.7704404948400354,,6.0,2024-02,BTC_Adapted
2024-02-14 13:16:07.586613,2024-02-14 14:16:07.586613,LONG,TREND,46180.34704130623,53516.17495824102,False,False,False,False,SL,15.785172777877182,,1.0,2024-02,BTC_Adapted
2024-02-14 15:16:07.586613,2024-02-14 16:16:07.586613,LONG,RANGE,47251.78994152611,53516.17495824101,False,False,False,False,SL,13.157455483627285,,1.0,2024-02,BTC_Adapted
2024-02-14 08:16:07.586613,2024-02-14 19:16:07.586613,LONG,TREND,45841.005470072094,47506.02792490966,True,False,False,True,TRAILING_SL,2.690584134459704,,11.0,2024-02,BTC_Adapted
2024-02-14 09:16:07.586613,2024-02-14 19:16:07.586613,LONG,TREND,46322.09185029578,47506.02792490966,True,False,False,True,TRAILING_SL,2.152438913510358,,10.0,2024-02,BTC_Adapted
2024-02-14 10:16:07.586613,2024-02-14 19:16:07.586613,LONG,TREND,46394.49374548868,47506.02792490966,True,False,False,True,TRAILING_SL,2.0724160560719085,,9.0,2024-02,BTC_Adapted
2024-02-16 10:16:07.586613,2024-02-18 06:16:07.586613,SHORT,RANGE,46320.77899168191,46055.66699511344,True,False,False,True,TRAILING_SL,0.9115446222942258,,44.0,2024-02,BTC_Adapted
2024-02-19 10:16:07.586613,2024-02-20 05:16:07.586613,LONG,RANGE,51930.48624641143,52426.8402855922,True,False,False,True,TRAILING_SL,1.1025273604993302,,19.0,2024-02,BTC_Adapted
2024-02-19 15:16:07.586613,2024-02-20 05:16:07.586613,LONG,RANGE,52009.45811895264,52426.8402855922,True,False,False,True,TRAILING_SL,1.025881023168841,,14.0,2024-02,BTC_Adapted
2024-02-19 13:16:07.586613,2024-02-20 09:16:07.586613,LONG,RANGE,52183.374682471695,52659.77335882339,True,False,False,True,TRAILING_SL,1.0810909522793537,,20.0,2024-02,BTC_Adapted
2024-02-19 14:16:07.586613,2024-02-20 12:16:07.586613,LONG,RANGE,52445.52328756067,53325.51197817911,True,True,False,True,TRAILING_SL,1.6948320041277596,,22.0,2024-02,BTC_Adapted
2024-02-20 08:16:07.586613,2024-02-20 12:16:07.586613,LONG,RANGE,53049.40611737931,53325.51197817911,True,False,False,True,TRAILING_SL,0.8848596388090268,,4.0,2024-02,BTC_Adapted
2024-02-20 10:16:07.586613,2024-02-20 17:16:07.586613,LONG,TREND,53006.354152853375,53283.303072085306,True,False,False,True,TRAILING_SL,1.1357412451847817,,7.0,2024-02,BTC_Adapted
2024-02-20 13:16:07.586613,2024-02-20 23:16:07.586613,LONG,TREND,53506.83216891359,53777.78327670771,True,False,False,True,TRAILING_SL,1.12769300060484,,10.0,2024-02,BTC_Adapted
2024-02-20 14:16:07.586613,2024-02-20 23:16:07.586613,LONG,RANGE,53723.19274426374,54050.76694816309,True,False,False,True,TRAILING_SL,0.9294972415462994,,9.0,2024-02,BTC_Adapted
2024-02-20 09:16:07.586613,2024-02-21 05:16:07.586613,SHORT,RANGE,52318.71714606142,51619.38733022802,True,False,False,True,TRAILING_SL,1.2937111653163638,,20.0,2024-02,BTC_Adapted
2024-02-22 15:16:07.586613,2024-02-22 18:16:07.586613,SHORT,TREND,52588.41196413427,54175.49499714303,False,False,False,False,SL,-3.117932988908582,,3.0,2024-02,BTC_Adapted
2024-02-20 15:16:07.586613,2024-02-23 06:16:07.586613,LONG,TREND,53837.75088991475,55167.31884507231,True,False,False,True,TRAILING_SL,2.109291510771141,,63.0,2024-02,BTC_Adapted
2024-02-23 08:16:07.586613,2024-02-23 11:16:07.586613,LONG,RANGE,55885.55759965603,57116.98890228856,True,False,False,True,TRAILING_SL,1.726368773815457,,3.0,2024-02,BTC_Adapted
2024-02-23 09:16:07.586613,2024-02-23 11:16:07.586613,LONG,RANGE,56367.14003956547,57116.98890228856,True,False,False,True,TRAILING_SL,1.2897721603816856,,2.0,2024-02,BTC_Adapted
2024-02-23 10:16:07.586613,2024-02-23 13:16:07.586613,LONG,RANGE,56878.349681731655,57295.50710834053,True,False,False,True,TRAILING_SL,0.9913352060301648,,3.0,2024-02,BTC_Adapted
2024-02-23 13:16:07.586613,2024-02-23 15:16:07.586613,LONG,TREND,57196.62710485647,57517.49707172115,True,False,False,True,TRAILING_SL,1.1549972802648325,,2.0,2024-02,BTC_Adapted
2024-02-23 14:16:07.586613,2024-02-24 00:16:07.586613,LONG,RANGE,57964.66920916313,58354.79478559745,True,False,False,True,TRAILING_SL,0.9611451438712336,,10.0,2024-02,BTC_Adapted
2024-02-23 15:16:07.586613,2024-02-24 03:16:07.586613,LONG,TREND,57424.763771052494,58887.937072681954,True,True,False,True,TRAILING_SL,2.56849662889099,,12.0,2024-02,BTC_Adapted
2024-02-24 08:16:07.586613,2024-02-25 12:16:07.586613,LONG,RANGE,60079.89787587588,60924.40379072909,True,False,False,True,TRAILING_SL,1.3274440332463155,,28.0,2024-02,BTC_Adapted
2024-02-24 09:16:07.586613,2024-02-25 12:16:07.586613,LONG,RANGE,60141.64300507425,60924.40379072909,True,False,False,True,TRAILING_SL,1.2753893843291724,,27.0,2024-02,BTC_Adapted
2024-02-24 10:16:07.586613,2024-02-25 12:16:07.586613,LONG,RANGE,60056.82724392122,60924.40379072909,True,False,False,True,TRAILING_SL,1.346921353821853,,26.0,2024-02,BTC_Adapted
2024-02-25 08:16:07.586613,2024-02-25 16:16:07.586613,LONG,TREND,59861.6119889065,60885.1533134651,True,False,False,True,TRAILING_SL,1.7294229552557714,,8.0,2024-02,BTC_Adapted
2024-02-25 10:16:07.586613,2024-02-25 16:16:07.586613,LONG,TREND,60430.84674406752,60885.1533134651,True,False,False,True,TRAILING_SL,1.2503896274626325,,6.0,2024-02,BTC_Adapted
2024-02-26 09:16:07.586613,2024-02-26 13:16:07.586613,SHORT,RANGE,57974.03255640148,57402.19690100298,True,False,False,True,TRAILING_SL,1.118557576908185,,4.0,2024-02,BTC_Adapted
2024-02-27 13:16:07.586613,2024-02-28 00:16:07.586613,LONG,RANGE,58143.17314384925,59265.99232822679,True,True,False,True,TRAILING_SL,1.7454756301697236,,11.0,2024-02,BTC_Adapted
2024-02-25 13:16:07.586613,2024-02-28 13:16:07.586613,LONG,TREND,61372.75780112366,60739.92344061545,False,False,False,False,TIMEOUT,-1.1311323511954443,,72.0,2024-02,BTC_Adapted
2024-02-28 09:16:07.586613,2024-03-01 09:16:07.586613,LONG,RANGE,61891.68004039487,59711.96851616079,False,False,False,False,TIMEOUT,-3.6218167010678246,,48.0,2024-03,BTC_Adapted
2024-03-01 13:16:07.586613,2024-03-01 20:16:07.586613,LONG,RANGE,59589.63429506213,60110.85249098387,True,False,False,True,TRAILING_SL,1.061964649829766,,7.0,2024-03,BTC_Adapted
2024-03-02 10:16:07.586613,2024-03-04 05:16:07.586613,LONG,RANGE,61987.926577767365,57902.19690855977,False,False,False,False,SL,-6.691170079034372,,43.0,2024-03,BTC_Adapted
2024-03-04 14:16:07.586613,2024-03-04 19:16:07.586613,SHORT,RANGE,57009.61988402998,56175.01835279331,True,False,False,True,TRAILING_SL,1.3573580696419578,,5.0,2024-03,BTC_Adapted
2024-03-04 08:16:07.586613,2024-03-04 21:16:07.586613,SHORT,RANGE,56503.54834709661,56115.90767989335,True,False,False,True,TRAILING_SL,0.9683982954769702,,13.0,2024-03,BTC_Adapted
2024-03-04 13:16:07.586613,2024-03-04 21:16:07.586613,SHORT,RANGE,56455.22445013165,56115.90767989335,True,False,False,True,TRAILING_SL,0.9258934848198054,,8.0,2024-03,BTC_Adapted
2024-03-04 09:16:07.586613,2024-03-05 00:16:07.586613,SHORT,TREND,56588.32997969934,55946.19601349309,True,False,False,True,TRAILING_SL,1.442873137214523,,15.0,2024-03,BTC_Adapted
2024-03-04 10:16:07.586613,2024-03-05 00:16:07.586613,SHORT,TREND,56581.38197165087,55946.19601349309,True,False,False,True,TRAILING_SL,1.4368029728365752,,14.0,2024-03,BTC_Adapted
2024-03-06 08:16:07.586613,2024-03-06 12:16:07.586613,SHORT,RANGE,58942.59513943978,60257.808929758015,False,False,False,False,SL,-2.331346935449402,,4.0,2024-03,BTC_Adapted
2024-03-07 10:16:07.586613,2024-03-07 16:16:07.586613,LONG,RANGE,62943.44905113149,63320.108832665705,True,False,False,True,TRAILING_SL,0.9238299110847386,,6.0,2024-03,BTC_Adapted
2024-03-07 13:16:07.586613,2024-03-07 16:16:07.586613,LONG,RANGE,62704.02258362469,63320.108832665705,True,False,False,True,TRAILING_SL,1.115890331677389,,3.0,2024-03,BTC_Adapted
2024-03-08 09:16:07.586613,2024-03-08 15:16:07.586613,LONG,TREND,66955.51989190475,68118.6171681809,True,False,False,True,TRAILING_SL,1.74305966330625,,6.0,2024-03,BTC_Adapted
2024-03-08 10:16:07.586613,2024-03-08 15:16:07.586613,LONG,TREND,67368.79286861938,68118.6171681809,True,False,False,True,TRAILING_SL,1.4310071508879658,,5.0,2024-03,BTC_Adapted
2024-03-09 10:16:07.586613,2024-03-09 13:16:07.586613,LONG,RANGE,68074.9508674388,68407.70486954824,True,False,False,True,TRAILING_SL,0.8690276751906065,,3.0,2024-03,BTC_Adapted
2024-03-08 08:16:07.586613,2024-03-09 16:16:07.586613,LONG,TREND,67924.90213190118,68419.65549471555,True,False,False,True,TRAILING_SL,1.238691443260111,,32.0,2024-03,BTC_Adapted
2024-03-08 13:16:07.586613,2024-03-10 02:16:07.586613,LONG,RANGE,68671.10105004546,70891.07916188172,True,True,False,True,TRAILING_SL,2.005803813144301,,37.0,2024-03,BTC_Adapted
2024-03-10 08:16:07.586613,2024-03-10 16:16:07.586613,LONG,TREND,72756.91897032823,73521.43727957229,True,False,False,True,TRAILING_SL,1.399892168926119,,8.0,2024-03,BTC_Adapted
2024-03-10 09:16:07.586613,2024-03-10 16:16:07.586613,LONG,TREND,72755.09248967639,73521.43727957229,True,False,False,True,TRAILING_SL,1.4011605839341414,,7.0,2024-03,BTC_Adapted
2024-03-10 10:16:07.586613,2024-03-10 16:16:07.586613,LONG,TREND,72654.24372571666,73521.43727957229,True,False,False,True,TRAILING_SL,1.4712948390801834,,6.0,2024-03,BTC_Adapted
2024-03-11 08:16:07.586613,2024-03-11 10:16:07.586613,LONG,RANGE,75583.1722595453,76071.978358173,True,False,False,True,TRAILING_SL,0.9479814324008408,,2.0,2024-03,BTC_Adapted
2024-03-13 10:16:07.586613,2024-03-14 02:16:07.586613,SHORT,RANGE,69520.97507678506,67652.28331274373,True,True,False,True,TRAILING_SL,1.8983407809053112,,16.0,2024-03,BTC_Adapted
2024-03-11 09:16:07.586613,2024-03-14 09:16:07.586613,LONG,TREND,76541.77629404695,67372.82249327516,False,False,False,False,TIMEOUT,-12.07901883743572,,72.0,2024-03,BTC_Adapted
2024-03-15 10:16:07.586613,2024-03-15 14:16:07.586613,LONG,RANGE,69207.54326231928,70077.13672683433,True,False,False,True,TRAILING_SL,1.2528754937496474,,4.0,2024-03,BTC_Adapted
2024-03-15 13:16:07.586613,2024-03-15 17:16:07.586613,LONG,RANGE,70298.0071879324,70642.39369928371,True,False,False,True,TRAILING_SL,0.8695725633289657,,4.0,2024-03,BTC_Adapted
2024-03-16 09:16:07.586613,2024-03-16 11:16:07.586613,LONG,RANGE,71836.02079472662,73606.3955910238,True,False,False,True,TRAILING_SL,1.856858339702988,,2.0,2024-03,BTC_Adapted
2024-03-18 09:16:07.586613,2024-03-18 19:16:07.586613,LONG,RANGE,77807.1907715935,78718.35767706438,True,False,False,True,TRAILING_SL,1.2101537258382415,,10.0,2024-03,BTC_Adapted
2024-03-18 10:16:07.586613,2024-03-18 19:16:07.586613,LONG,RANGE,77174.48866603339,78718.35767706438,True,True,False,True,TRAILING_SL,1.7593482805890528,,9.0,2024-03,BTC_Adapted
2024-03-19 15:16:07.586613,2024-03-19 20:16:07.586613,LONG,RANGE,80939.6467647369,82188.10731109386,True,True,False,True,TRAILING_SL,1.6677417209944747,,5.0,2024-03,BTC_Adapted
2024-03-19 14:16:07.586613,2024-03-20 00:16:07.586613,LONG,TREND,80224.90145908935,82001.02513782364,True,False,False,True,TRAILING_SL,1.9814653227558277,,10.0,2024-03,BTC_Adapted
2024-03-20 09:16:07.586613,2024-03-20 16:16:07.586613,LONG,RANGE,82453.90201721803,83118.61365193246,True,False,False,True,TRAILING_SL,1.0277057629793092,,7.0,2024-03,BTC_Adapted
2024-03-20 15:16:07.586613,2024-03-20 19:16:07.586613,LONG,RANGE,83797.75497642688,80513.80578329484,False,False,False,False,SL,-4.018898774860787,,4.0,2024-03,BTC_Adapted
2024-03-20 13:16:07.586613,2024-03-21 02:16:07.586613,LONG,RANGE,82986.59479841495,85172.2227288434,True,False,False,True,TRAILING_SL,1.9414810149609725,,13.0,2024-03,BTC_Adapted
2024-03-20 14:16:07.586613,2024-03-21 02:16:07.586613,LONG,RANGE,83115.38814239601,85172.2227288434,True,False,False,True,TRAILING_SL,1.861961811159167,,12.0,2024-03,BTC_Adapted
2024-03-21 08:16:07.586613,2024-03-21 16:16:07.586613,LONG,TREND,85918.19860733105,86484.99791704757,True,False,False,True,TRAILING_SL,1.204348227095022,,8.0,2024-03,BTC_Adapted
2024-03-21 09:16:07.586613,2024-03-21 16:16:07.586613,LONG,TREND,85795.14682794503,86484.99791704757,True,False,False,True,TRAILING_SL,1.276533864739452,,7.0,2024-03,BTC_Adapted
2024-03-21 10:16:07.586613,2024-03-21 16:16:07.586613,LONG,TREND,85881.74431964118,86484.99791704757,True,False,False,True,TRAILING_SL,1.225711775089926,,6.0,2024-03,BTC_Adapted
2024-03-21 13:16:07.586613,2024-03-21 22:16:07.586613,LONG,TREND,87503.50402465624,83901.10917139755,False,False,False,False,SL,-4.216857825766191,,9.0,2024-03,BTC_Adapted
2024-03-23 13:16:07.586613,2024-03-23 21:16:07.586613,SHORT,RANGE,76838.6530203711,76150.64065629292,True,False,False,True,TRAILING_SL,1.0730743915391738,,8.0,2024-03,BTC_Adapted
2024-03-27 10:16:07.586613,2024-03-29 10:16:07.586613,LONG,RANGE,80089.75409228052,79783.67675406931,False,False,False,False,TIMEOUT,-0.4821679085923309,,48.0,2024-03,BTC_Adapted
2024-03-29 14:16:07.586613,2024-03-30 17:16:07.586613,LONG,RANGE,81184.37956307062,82477.09817241384,True,False,False,True,TRAILING_SL,1.420787153545146,,27.0,2024-03,BTC_Adapted
